payment_id,amount_inr,payment_method,card_network,is_promo_applied,account_age_days,past_order_count,past_refund_ratio,orders_in_last_30mins,device_account_count,ip_to_delivery_dist_km,is_payment_fraud,is_refund_abuse,is_high_risk
pay_Zom8165093,252,upi,none,1,261,35,0.219,0,1,2.36,0,0,0
pay_Zom1866635,252,upi,none,0,5,0,0.149,0,1,0.59,0,0,0
pay_Zom6105138,252,card,mastercard,0,505,42,0.127,0,1,8.41,0,0,0
pay_Zom2846415,252,upi,none,0,210,28,0.085,0,1,2.23,0,0,0
pay_Zom5517199,252,netbanking,none,1,172,6,0.061,0,1,0.27,0,0,0
pay_Zom7099795,252,upi,none,0,141,19,0.278,0,1,0.57,0,1,1
pay_Zom5706947,252,card,amex,0,176,20,0.065,0,1,2.41,0,0,0
pay_Zom6889214,252,card,amex,0,626,75,0.22,0,1,0.77,0,0,0
pay_Zom8014121,2059,upi,none,0,176,5,0.032,0,6,4.35,0,0,0
pay_Zom5143446,2059,card,amex,0,51,6,0.012,0,1,1.94,0,0,0
pay_Zom6366039,2059,card,rupay,0,114,11,0.042,2,1,2.91,0,0,0
pay_Zom1797863,252,upi,none,0,49,4,0.083,1,1,3.37,0,0,0
pay_Zom4049286,252,card,mastercard,1,421,30,0.091,0,1,10.35,0,0,0
pay_Zom1686005,3360,upi,none,1,276,5,0.117,0,2,9.49,0,0,0
pay_Zom1008991,252,upi,none,0,100,8,0.502,0,1,1.65,0,1,1
pay_Zom1874606,252,upi,none,0,182,15,0.171,0,1,7.92,0,0,0
pay_Zom6396217,252,card,mastercard,0,288,25,0.001,0,1,17.89,0,0,0
pay_Zom4556393,252,upi,none,1,33,3,0.022,0,1,7.42,0,0,0
pay_Zom5786824,252,upi,none,1,103,7,0.051,0,1,0.18,0,0,0
pay_Zom8919821,2059,upi,none,1,78,4,0.084,0,1,1.39,0,1,1
pay_Zom5700293,252,card,rupay,1,177,17,0.19,0,1,0.41,0,0,0
pay_Zom2690500,3360,card,mastercard,0,57,6,0.236,0,2,4.03,0,0,0
pay_Zom8229428,252,upi,none,0,148,16,0.103,0,1,1.51,0,0,0
pay_Zom4101100,252,card,amex,0,61,9,0.179,0,1,0.73,0,0,0
pay_Zom5232271,3360,upi,none,1,14,2,0.06,0,1,0.81,0,0,0
pay_Zom9242417,2059,upi,none,0,13,0,0.063,0,2,1.65,0,0,0
pay_Zom7099881,252,upi,none,1,15,1,0.102,0,3,3.17,1,1,1
pay_Zom6608323,252,card,mastercard,1,3,0,0.023,1,1,4.0,0,0,0
pay_Zom6106258,2059,card,rupay,1,91,7,0.01,1,1,0.08,0,0,0
pay_Zom2871139,252,upi,none,0,133,23,0.19,1,1,13.91,0,0,0
pay_Zom2625497,252,upi,none,0,16,1,0.139,0,1,0.15,0,0,0
pay_Zom1229203,2059,upi,none,1,113,15,0.061,0,1,13.72,0,0,0
pay_Zom3186206,252,upi,none,0,109,19,0.188,0,2,1.1,0,1,1
pay_Zom6556810,252,netbanking,none,0,19,0,0.017,0,1,7.8,0,0,0
pay_Zom7049339,252,upi,none,1,62,1,0.57,1,1,7.43,0,1,1
pay_Zom7063033,252,upi,none,1,168,11,0.09,0,1,2.32,0,1,1
pay_Zom9872833,2059,card,rupay,0,2,0,0.12,1,1,4.87,0,0,0
pay_Zom7234284,252,upi,none,1,19,0,0.02,0,6,3.82,0,0,0
pay_Zom4997208,2059,card,visa,0,657,117,0.004,0,1,6.04,0,0,0
pay_Zom5629621,252,card,visa,0,158,27,0.037,0,1,2.84,0,0,0
pay_Zom4523774,252,card,mastercard,0,74,9,0.018,0,1,1.44,0,0,0
pay_Zom7443279,252,upi,none,1,119,16,0.096,0,1,1.89,0,0,0
pay_Zom2463496,2059,upi,none,0,224,9,0.001,0,1,0.53,0,0,0
pay_Zom2784517,3360,upi,none,0,221,25,0.069,0,1,1.18,0,0,0
pay_Zom3189181,252,upi,none,0,47,2,0.103,0,1,11.98,0,0,0
pay_Zom3019210,252,card,mastercard,1,81,6,0.069,0,1,1.96,0,0,0
pay_Zom1688519,252,upi,none,0,121,9,0.051,0,2,4.38,0,0,0
pay_Zom4194945,2059,card,rupay,0,8,0,0.098,0,1,1.3,0,0,0
pay_Zom4236786,252,upi,none,0,349,11,0.055,0,1,4.45,0,0,0
pay_Zom8478776,2059,card,visa,0,68,2,0.028,0,1,2.27,0,0,0
pay_Zom2654861,252,upi,none,0,55,6,0.066,0,1,5.44,0,0,0
pay_Zom2256271,252,upi,none,1,285,34,0.256,0,1,1.78,0,1,1
pay_Zom6752873,252,upi,none,0,15,1,0.036,0,1,11.68,0,0,0
pay_Zom6057934,252,card,visa,1,4,0,0.011,1,1,0.71,0,0,0
pay_Zom8955730,2059,upi,none,0,138,22,0.101,0,1,2.46,0,0,0
pay_Zom4388982,2059,upi,none,0,58,1,0.077,0,1,0.63,0,0,0
pay_Zom9951610,252,upi,none,0,173,23,0.033,0,1,1.07,0,0,0
pay_Zom3578194,252,upi,none,0,8,0,0.279,0,1,2.56,0,1,1
pay_Zom1735028,252,card,amex,1,58,7,0.135,0,1,0.67,0,0,0
pay_Zom3144664,2059,card,amex,1,32,4,0.008,0,6,0.4,0,0,0
pay_Zom4216305,252,upi,none,0,161,23,0.003,0,1,6.58,0,0,0
pay_Zom8016442,252,upi,none,0,30,2,0.083,0,1,1.59,0,0,0
pay_Zom5236674,252,upi,none,0,73,1,0.044,0,1,4.35,0,0,0
pay_Zom6827390,252,netbanking,none,0,205,30,0.076,0,3,2.29,1,0,1
pay_Zom7140662,252,upi,none,1,296,26,0.075,0,1,4.8,0,1,1
pay_Zom8524283,252,card,rupay,1,153,23,0.175,0,1,1.06,0,0,0
pay_Zom2970130,252,card,rupay,0,67,9,0.224,0,1,0.36,0,0,0
pay_Zom8316976,2059,card,rupay,0,101,10,0.296,0,1,2.59,0,0,0
pay_Zom2135960,252,netbanking,none,0,140,25,0.16,0,3,3.53,0,0,0
pay_Zom9100385,252,upi,none,1,249,23,0.075,0,1,10.41,0,0,0
pay_Zom8029723,2059,netbanking,none,0,263,34,0.026,0,1,5.19,0,0,0
pay_Zom9787280,252,card,rupay,0,320,40,0.006,0,1,7.26,0,0,0
pay_Zom9453526,2059,upi,none,0,199,20,0.081,0,1,4.58,0,0,0
pay_Zom1366999,252,card,visa,0,19,2,0.062,0,1,18.41,0,0,0
pay_Zom3800706,252,card,rupay,0,165,24,0.196,0,3,4.72,0,0,0
pay_Zom5599450,252,card,rupay,1,202,22,0.14,0,1,3.71,0,0,0
pay_Zom3163157,252,upi,none,1,252,23,0.248,0,1,1.33,0,0,0
pay_Zom5859627,2059,upi,none,0,310,39,0.018,0,1,0.99,0,0,0
pay_Zom1762444,252,upi,none,0,85,2,0.356,1,1,1.15,0,1,1
pay_Zom2019943,252,card,visa,0,127,4,0.065,0,1,0.1,0,0,0
pay_Zom4190874,252,netbanking,none,1,1,0,0.136,0,1,0.93,0,1,1
pay_Zom7668839,252,card,amex,0,102,8,0.057,0,2,1.18,0,0,0
pay_Zom9305156,252,upi,none,1,76,12,0.121,0,1,0.31,0,0,0
pay_Zom9933361,252,card,rupay,1,393,48,0.153,0,1,0.04,0,1,1
pay_Zom9614893,252,upi,none,0,278,48,0.245,1,1,2.45,0,0,0
pay_Zom2258048,2059,upi,none,0,191,5,0.289,0,2,0.7,0,1,1
pay_Zom3776934,252,card,amex,1,7,0,0.084,0,1,0.93,0,0,0
pay_Zom8344141,2059,upi,none,0,61,4,0.173,0,1,13.85,0,0,0
pay_Zom9544273,2059,upi,none,0,142,3,0.05,0,1,0.56,0,0,0
pay_Zom7444974,252,card,visa,0,3,0,0.341,0,1,0.18,0,1,1
pay_Zom7547256,2059,upi,none,0,32,1,0.067,0,1,6.1,0,0,0
pay_Zom7725129,2059,card,amex,1,262,14,0.069,0,1,1.1,0,0,0
pay_Zom5554916,252,upi,none,0,16,1,0.187,0,1,2.46,0,0,0
pay_Zom4471618,3360,upi,none,0,6,0,0.079,0,2,6.28,0,0,0
pay_Zom4088120,252,upi,none,1,104,12,0.257,0,1,2.47,0,1,1
pay_Zom1060407,252,card,visa,0,351,21,0.059,0,1,7.82,0,0,0
pay_Zom3684405,2059,upi,none,1,215,10,0.019,0,1,3.81,0,0,0
pay_Zom4654207,252,card,rupay,0,441,16,0.036,1,1,3.35,0,0,0
pay_Zom1148668,252,upi,none,0,168,7,0.022,0,2,4.95,0,0,0
pay_Zom9603283,252,card,amex,0,69,10,0.368,0,1,0.86,0,0,0
pay_Zom8641031,2059,upi,none,1,351,58,0.021,0,1,0.66,0,1,1
pay_Zom9452659,2059,upi,none,1,66,11,0.062,0,1,6.42,0,0,0
pay_Zom9809266,252,upi,none,0,51,7,0.14,0,1,8.06,0,0,0
pay_Zom5342524,3360,upi,none,1,71,11,0.088,0,1,0.61,0,1,1
pay_Zom6090377,252,upi,none,1,201,30,0.145,0,1,2.65,0,0,0
pay_Zom4696630,252,upi,none,0,299,51,0.12,0,1,0.65,0,0,0
pay_Zom5972157,2059,netbanking,none,0,53,8,0.357,0,2,0.11,0,1,1
pay_Zom5504928,2059,upi,none,0,74,6,0.06,0,1,2.43,0,0,0
pay_Zom2998223,252,upi,none,0,274,19,0.001,0,1,3.22,0,0,0
pay_Zom3870734,252,card,rupay,0,5,0,0.016,1,1,2.22,0,0,0
pay_Zom4756912,2059,upi,none,0,183,21,0.047,1,1,5.32,0,0,0
pay_Zom1765250,3360,upi,none,0,72,8,0.172,0,1,0.92,0,0,0
pay_Zom9951748,2059,upi,none,0,56,7,0.01,0,1,8.86,0,0,0
pay_Zom4996614,252,upi,none,0,71,9,0.026,0,1,2.9,0,0,0
pay_Zom5896318,3360,upi,none,0,65,2,0.02,0,1,2.66,0,0,0
pay_Zom1655832,2059,upi,none,0,169,11,0.138,0,1,2.11,0,0,0
pay_Zom3485367,252,card,mastercard,0,315,51,0.092,0,2,0.85,0,0,0
pay_Zom5659980,2059,upi,none,1,81,9,0.103,0,1,1.17,0,0,0
pay_Zom3230889,2059,upi,none,0,214,15,0.04,0,1,2.82,0,0,0
pay_Zom5537143,3360,upi,none,0,157,24,0.018,0,1,4.74,0,0,0
pay_Zom1864361,2059,upi,none,0,48,2,0.243,0,1,0.53,0,0,0
pay_Zom5177662,2059,upi,none,0,106,9,0.085,0,1,2.59,0,0,0
pay_Zom4522752,2059,card,mastercard,1,131,8,0.13,0,1,0.11,0,0,0
pay_Zom9969014,252,netbanking,none,0,2,0,0.118,0,1,0.71,0,0,0
pay_Zom2949258,2059,card,amex,0,60,8,0.279,1,1,5.7,0,1,1
pay_Zom1023487,2059,upi,none,0,589,55,0.113,1,2,1.13,0,1,1
pay_Zom6829443,3360,netbanking,none,0,121,20,0.133,1,3,1.16,1,1,1
pay_Zom7192640,252,upi,none,0,48,8,0.088,0,1,2.65,0,0,0
pay_Zom6445244,252,upi,none,0,34,4,0.18,0,2,1.62,0,0,0
pay_Zom2396638,252,upi,none,0,28,4,0.175,0,1,6.44,0,0,0
pay_Zom5429825,2059,card,visa,1,61,8,0.139,0,1,2.12,0,0,0
pay_Zom3241630,2059,upi,none,0,25,3,0.165,0,1,6.78,0,0,0
pay_Zom7850856,252,upi,none,0,17,1,0.658,0,1,0.03,0,1,1
pay_Zom5947522,252,card,amex,0,54,3,0.005,0,1,5.78,0,0,0
pay_Zom6446473,252,upi,none,1,112,3,0.132,0,1,0.1,0,0,0
pay_Zom1960720,252,card,visa,0,18,2,0.056,0,1,7.13,0,0,0
pay_Zom1174620,2059,upi,none,0,5,0,0.045,1,3,10.6,0,1,1
pay_Zom6964017,252,upi,none,0,4,0,0.206,0,1,7.61,0,0,0
pay_Zom4678901,252,upi,none,0,37,2,0.099,2,1,7.75,0,0,0
pay_Zom5692416,252,upi,none,0,25,2,0.003,0,1,2.82,0,0,0
pay_Zom3965125,252,upi,none,1,92,6,0.046,1,1,10.27,0,0,0
pay_Zom5294752,2059,card,mastercard,0,72,10,0.082,0,1,0.45,0,0,0
pay_Zom1262370,252,netbanking,none,1,47,8,0.002,0,1,0.42,0,0,0
pay_Zom2785812,2059,netbanking,none,0,215,36,0.042,0,2,1.13,0,0,0
pay_Zom7408577,252,upi,none,1,84,10,0.216,1,3,2.77,0,0,0
pay_Zom5317535,252,upi,none,0,11,1,0.037,0,2,0.64,0,1,1
pay_Zom4458774,252,upi,none,0,42,3,0.017,1,6,7.38,0,0,0
pay_Zom8418631,2059,card,visa,1,434,44,0.173,0,1,1.06,0,0,0
pay_Zom4701708,252,netbanking,none,0,452,27,0.163,0,1,8.62,1,0,1
pay_Zom6440230,3360,card,mastercard,1,35,5,0.174,0,2,1.18,0,1,1
pay_Zom5509606,2059,upi,none,0,21,1,0.326,1,1,0.52,0,0,0
pay_Zom4421186,252,upi,none,1,82,9,0.297,0,2,4.75,0,1,1
pay_Zom7634775,2059,card,amex,0,78,11,0.035,0,2,0.18,0,0,0
pay_Zom3611230,3360,upi,none,1,63,7,0.086,1,1,5.28,0,0,0
pay_Zom8483576,252,upi,none,0,90,2,0.009,0,2,9.54,0,0,0
pay_Zom4887669,252,card,rupay,0,31,3,0.197,0,1,0.92,0,0,0
pay_Zom8279693,2059,upi,none,1,14,1,0.181,0,1,5.88,0,0,0
pay_Zom7184753,252,upi,none,1,101,5,0.024,0,1,8.76,0,1,1
pay_Zom3488634,3360,upi,none,0,323,44,0.08,0,1,1.37,1,0,1
pay_Zom9036402,252,upi,none,0,17,2,0.033,0,1,5.28,0,0,0
pay_Zom2571875,252,upi,none,0,146,25,0.146,0,3,0.37,0,1,1
pay_Zom9320847,3360,upi,none,0,69,5,0.077,0,1,7.03,0,0,0
pay_Zom4045291,2059,card,rupay,0,41,0,0.18,0,1,2.19,0,0,0
pay_Zom8707287,252,upi,none,1,230,20,0.077,0,2,1.0,0,0,0
pay_Zom4104255,3360,upi,none,0,73,9,0.102,0,1,2.62,0,0,0
pay_Zom3954644,252,upi,none,0,105,17,0.153,0,1,1.04,0,1,1
pay_Zom4168543,252,upi,none,1,70,11,0.177,0,1,5.59,0,0,0
pay_Zom9229532,3360,card,rupay,0,10,1,0.176,0,1,1.36,0,0,0
pay_Zom4026721,252,card,visa,0,108,13,0.085,0,2,0.27,0,0,0
pay_Zom5731917,252,upi,none,1,65,8,0.281,0,1,0.12,0,1,1
pay_Zom1353115,252,upi,none,1,10,0,0.136,0,2,1.05,0,1,1
pay_Zom6203625,2059,card,rupay,1,108,8,0.224,1,1,2.66,0,0,0
pay_Zom3733321,252,upi,none,1,1,0,0.081,0,1,3.53,1,0,1
pay_Zom3981886,252,upi,none,0,28,3,0.259,0,1,2.47,0,0,0
pay_Zom7613533,2059,upi,none,0,182,17,0.183,0,1,4.2,0,0,0
pay_Zom4151566,252,upi,none,1,4,0,0.16,0,1,4.0,0,0,0
pay_Zom2165246,2059,upi,none,0,124,7,0.231,1,1,2.99,0,0,0
pay_Zom3407905,2059,upi,none,0,358,38,0.13,0,2,4.01,0,0,0
pay_Zom2208776,252,upi,none,1,22,3,0.056,0,1,6.93,0,0,0
pay_Zom8153721,252,netbanking,none,1,64,2,0.059,0,1,0.14,0,0,0
pay_Zom5114676,252,upi,none,0,102,4,0.174,0,1,6.26,0,0,0
pay_Zom8634038,2059,upi,none,1,71,8,0.147,0,1,1.54,0,0,0
pay_Zom7752901,2059,upi,none,1,116,7,0.058,0,1,1.28,0,0,0
pay_Zom2681644,252,upi,none,1,62,2,0.105,0,1,6.96,0,0,0
pay_Zom9837877,252,upi,none,1,19,0,0.014,0,1,3.27,0,0,0
pay_Zom3303365,252,upi,none,0,11,1,0.054,0,1,0.21,0,0,0
pay_Zom1197778,252,netbanking,none,1,163,18,0.045,0,1,0.74,0,0,0
pay_Zom2673190,252,card,visa,0,32,5,0.033,0,1,9.59,0,0,0
pay_Zom7339692,2059,upi,none,1,225,23,0.43,0,1,1.86,0,1,1
pay_Zom7442292,252,card,rupay,1,163,21,0.22,0,1,1.12,0,0,0
pay_Zom1347555,2059,upi,none,0,6,0,0.214,0,1,0.77,0,0,0
pay_Zom2846089,252,upi,none,0,26,3,0.062,0,1,2.85,0,0,0
pay_Zom1227365,252,netbanking,none,0,41,5,0.063,0,1,12.06,0,0,0
pay_Zom1733836,252,netbanking,none,1,108,5,0.154,1,1,0.5,0,1,1
pay_Zom3217596,2059,upi,none,1,199,25,0.143,2,1,0.96,0,0,0
pay_Zom5166503,252,upi,none,0,7,0,0.025,0,1,2.39,0,1,1
pay_Zom2402500,252,upi,none,0,34,3,0.115,0,1,0.85,0,0,0
pay_Zom5490530,252,upi,none,1,56,7,0.258,0,3,26.32,1,1,1
pay_Zom3393028,2059,card,visa,0,24,3,0.032,0,1,1.84,1,0,1
pay_Zom1226440,252,upi,none,0,94,15,0.235,0,1,2.03,0,0,0
pay_Zom1157641,252,upi,none,0,78,13,0.013,0,2,0.87,0,1,1
pay_Zom2784071,2059,upi,none,1,45,6,0.104,0,1,5.56,0,0,0
pay_Zom6677240,2059,upi,none,1,87,13,0.09,0,2,2.19,0,0,0
pay_Zom2425479,252,card,visa,0,52,1,0.093,0,1,3.66,0,0,0
pay_Zom4394393,2059,card,mastercard,0,50,3,0.075,0,1,0.67,0,0,0
pay_Zom3335893,252,upi,none,0,37,0,0.302,1,1,0.48,0,0,0
pay_Zom9060201,2059,upi,none,1,93,5,0.025,1,1,2.88,0,0,0
pay_Zom8454556,2059,upi,none,0,70,5,0.033,1,1,0.69,0,0,0
pay_Zom3737109,252,upi,none,0,26,4,0.234,0,1,2.53,0,0,0
pay_Zom6157064,2059,upi,none,0,1,0,0.009,0,2,24.99,0,0,0
pay_Zom6565947,252,upi,none,1,19,2,0.27,0,1,2.04,0,1,1
pay_Zom9034749,252,upi,none,0,5,0,0.073,0,1,0.09,0,0,0
pay_Zom3592303,2059,upi,none,0,67,7,0.114,0,1,3.52,0,0,0
pay_Zom5090433,3360,card,mastercard,1,30,4,0.028,2,1,1.05,0,0,0
pay_Zom1937435,252,upi,none,1,65,4,0.03,1,1,9.89,0,0,0
pay_Zom5487177,252,card,amex,0,47,7,0.123,0,1,0.93,0,0,0
pay_Zom3064864,252,upi,none,0,92,4,0.286,2,1,9.44,0,1,1
pay_Zom1355809,3360,card,mastercard,0,154,25,0.116,0,1,0.06,0,0,0
pay_Zom1747019,2059,upi,none,0,78,1,0.0,0,1,13.42,0,0,0
pay_Zom2724954,2059,card,visa,0,7,0,0.096,0,1,1.12,0,1,1
pay_Zom5978445,252,upi,none,0,2,0,0.027,1,1,5.33,0,0,0
pay_Zom2720773,2059,netbanking,none,0,28,3,0.123,0,1,2.2,0,0,0
pay_Zom9582257,2059,card,mastercard,1,66,7,0.059,0,1,1.62,0,0,0
pay_Zom7967320,2059,upi,none,0,5,0,0.123,1,1,11.1,0,0,0
pay_Zom3379596,252,upi,none,0,47,3,0.023,0,1,9.96,0,0,0
pay_Zom1020307,252,card,mastercard,0,261,7,0.002,0,1,3.24,0,0,0
pay_Zom4763343,252,netbanking,none,0,11,0,0.075,0,1,9.8,0,1,1
pay_Zom1402667,2059,card,mastercard,0,355,17,0.045,0,1,5.44,0,0,0
pay_Zom4802977,252,card,visa,1,233,39,0.067,0,1,1.58,0,0,0
pay_Zom8166143,2059,card,visa,0,213,33,0.107,0,1,7.92,0,0,0
pay_Zom7465654,252,upi,none,1,239,16,0.044,0,1,1.56,0,1,1
pay_Zom3472567,2059,upi,none,0,10,1,0.057,0,2,10.23,0,1,1
pay_Zom6927556,252,upi,none,0,19,1,0.185,0,1,2.54,0,0,0
pay_Zom5812480,252,upi,none,0,17,0,0.018,0,1,4.7,0,0,0
pay_Zom4789711,252,upi,none,0,14,1,0.019,1,1,3.55,0,0,0
pay_Zom7454929,252,upi,none,1,47,3,0.02,0,1,4.63,0,0,0
pay_Zom2885904,252,upi,none,1,212,6,0.136,0,1,0.7,0,0,0
pay_Zom9251380,2059,upi,none,0,34,4,0.006,0,1,7.7,0,0,0
pay_Zom3844728,252,upi,none,0,33,5,0.13,0,2,6.05,0,0,0
pay_Zom2847769,252,upi,none,0,135,14,0.115,0,1,3.49,0,0,0
pay_Zom4766861,252,upi,none,1,12,0,0.171,0,1,0.83,0,1,1
pay_Zom2706851,252,upi,none,0,53,4,0.206,0,6,2.98,0,0,0
pay_Zom5728058,252,card,amex,0,42,5,0.048,0,1,2.0,0,0,0
pay_Zom6994631,252,upi,none,0,225,29,0.193,0,1,0.06,0,0,0
pay_Zom2279932,252,card,mastercard,0,86,13,0.045,0,1,8.98,0,0,0
pay_Zom6598972,252,upi,none,0,124,20,0.298,0,1,5.13,0,1,1
pay_Zom2985599,2059,upi,none,0,16,2,0.395,1,1,7.98,0,1,1
pay_Zom7048077,252,upi,none,0,317,39,0.152,0,1,3.23,0,0,0
pay_Zom2422780,252,upi,none,0,46,4,0.062,0,1,1.41,0,0,0
pay_Zom1727239,252,upi,none,0,147,18,0.07,0,1,2.03,0,0,0
pay_Zom3535087,2059,upi,none,0,371,46,0.08,0,1,6.19,0,0,0
pay_Zom3987481,2059,card,mastercard,0,85,4,0.212,0,1,0.78,0,0,0
pay_Zom8191191,2059,netbanking,none,0,84,8,0.151,0,1,0.57,0,0,0
pay_Zom9899988,252,netbanking,none,0,14,0,0.191,1,1,0.37,0,1,1
pay_Zom6617751,2059,netbanking,none,0,59,9,0.129,0,1,0.37,0,1,1
pay_Zom4042807,252,upi,none,0,229,16,0.109,0,1,2.33,0,0,0
pay_Zom8134419,252,upi,none,0,17,2,0.096,0,1,4.66,0,0,0
pay_Zom3520273,2059,upi,none,0,299,24,0.01,0,1,7.74,0,0,0
pay_Zom6059400,252,upi,none,0,132,18,0.102,0,1,2.94,0,0,0
pay_Zom5815154,3360,card,visa,0,65,3,0.3,0,1,2.4,0,1,1
pay_Zom6844941,252,card,amex,1,94,13,0.082,0,1,1.71,0,0,0
pay_Zom2743531,3360,card,amex,0,19,0,0.106,0,1,1.25,0,0,0
pay_Zom5548190,2059,card,visa,1,29,2,0.404,0,1,0.12,0,0,0
pay_Zom9376038,252,upi,none,1,40,1,0.008,0,1,4.59,0,0,0
pay_Zom7192680,252,upi,none,0,58,6,0.227,0,2,0.26,0,0,0
pay_Zom5452689,252,upi,none,1,296,44,0.093,1,2,4.97,0,1,1
pay_Zom2281267,3360,netbanking,none,0,54,7,0.047,0,1,4.38,0,1,1
pay_Zom1036553,252,netbanking,none,0,89,2,0.09,1,1,15.33,0,0,0
pay_Zom3493814,2059,upi,none,0,21,2,0.165,0,2,0.07,0,0,0
pay_Zom3459356,3360,upi,none,0,159,24,0.153,0,1,0.97,0,0,0
pay_Zom6373004,252,upi,none,0,98,12,0.136,0,1,0.3,0,0,0
pay_Zom3479340,252,upi,none,0,69,2,0.175,0,1,9.45,0,0,0
pay_Zom7553173,2059,card,mastercard,0,352,25,0.456,0,1,2.53,0,1,1
pay_Zom8494305,252,upi,none,0,265,28,0.086,0,1,10.91,0,0,0
pay_Zom9026757,252,upi,none,0,129,6,0.096,0,2,0.59,0,0,0
pay_Zom2129335,252,upi,none,0,305,39,0.101,0,2,1.4,0,0,0
pay_Zom2898577,252,netbanking,none,1,99,12,0.319,1,1,3.57,0,1,1
pay_Zom8171473,2059,upi,none,0,210,11,0.138,0,1,1.13,0,0,0
pay_Zom5672054,252,upi,none,0,63,6,0.01,0,1,8.92,0,0,0
pay_Zom3427123,3360,upi,none,0,10,1,0.039,0,1,2.02,0,0,0
pay_Zom2517449,252,upi,none,1,616,49,0.019,0,1,3.33,0,0,0
pay_Zom6419936,2059,upi,none,0,21,1,0.217,0,1,1.51,0,0,0
pay_Zom3139694,252,card,amex,1,34,4,0.026,0,1,0.82,0,0,0
pay_Zom4051311,252,card,amex,0,21,0,0.275,0,1,5.6,0,1,1
pay_Zom7459520,252,upi,none,0,49,7,0.183,0,1,5.51,0,0,0
pay_Zom6915793,2059,upi,none,1,40,6,0.013,0,1,5.91,0,0,0
pay_Zom6357229,2059,card,mastercard,1,110,19,0.014,0,1,1.4,0,0,0
pay_Zom9291408,252,card,amex,0,677,60,0.325,0,1,6.74,0,1,1
pay_Zom8110722,252,upi,none,0,6,0,0.018,0,2,1.34,0,1,1
pay_Zom9074681,252,upi,none,1,180,28,0.178,0,2,1.57,0,1,1
pay_Zom7944833,252,card,mastercard,0,16,0,0.194,0,1,1.25,0,0,0
pay_Zom6594616,2059,upi,none,0,2,0,0.004,1,1,1.97,0,0,0
pay_Zom3318968,2059,netbanking,none,0,122,9,0.017,0,1,0.09,0,0,0
pay_Zom5125653,252,card,amex,0,247,39,0.124,0,1,1.01,0,0,0
pay_Zom7428781,3360,upi,none,1,23,2,0.103,0,1,1.03,0,0,0
pay_Zom8023943,252,card,amex,0,50,5,0.237,0,1,6.69,0,0,0
pay_Zom9339992,2059,upi,none,1,22,2,0.045,0,6,4.15,0,0,0
pay_Zom9955185,252,card,visa,0,284,31,0.203,1,1,1.07,0,0,0
pay_Zom9264480,252,upi,none,0,37,1,0.024,0,1,1.58,0,0,0
pay_Zom9933438,252,upi,none,0,70,7,0.181,0,1,11.51,0,0,0
pay_Zom9996153,252,card,amex,1,270,33,0.129,1,1,3.18,0,0,0
pay_Zom4860680,2059,card,mastercard,1,96,11,0.044,0,1,4.21,0,0,0
pay_Zom7452974,2059,card,amex,1,324,44,0.042,0,1,12.39,0,0,0
pay_Zom2402872,252,upi,none,0,313,32,0.002,0,1,3.77,0,0,0
pay_Zom8077313,2059,upi,none,1,74,12,0.058,0,1,1.79,0,0,0
pay_Zom9840685,252,upi,none,1,104,9,0.01,2,3,1.69,0,1,1
pay_Zom4679813,2059,netbanking,none,0,31,3,0.062,0,1,0.42,0,0,0
pay_Zom2463815,252,upi,none,0,559,80,0.249,0,1,0.37,0,0,0
pay_Zom4945884,252,upi,none,0,39,5,0.048,0,2,1.66,0,0,0
pay_Zom7068477,252,upi,none,0,183,22,0.122,1,1,1.9,0,0,0
pay_Zom1048085,252,upi,none,1,45,1,0.094,0,1,3.74,0,0,0
pay_Zom4410466,2059,card,visa,0,45,3,0.123,1,1,2.16,0,0,0
pay_Zom1287807,252,card,amex,0,13,0,0.226,0,1,4.54,0,0,0
pay_Zom7080036,252,netbanking,none,0,98,6,0.003,1,1,0.37,0,0,0
pay_Zom8951164,252,card,rupay,0,33,3,0.227,0,1,1.33,0,0,0
pay_Zom3241313,2059,upi,none,1,19,2,0.077,1,1,8.19,0,0,0
pay_Zom2848116,2059,upi,none,0,30,3,0.038,0,1,0.16,0,0,0
pay_Zom1999542,252,card,mastercard,0,34,0,0.015,1,1,3.75,0,0,0
pay_Zom6861079,252,netbanking,none,1,84,5,0.063,0,3,2.83,0,1,1
pay_Zom7054201,2059,upi,none,1,58,6,0.233,0,1,0.22,0,0,0
pay_Zom3337892,252,upi,none,0,9,1,0.006,0,1,0.49,0,0,0
pay_Zom5944200,252,upi,none,0,92,14,0.27,0,1,1.18,0,1,1
pay_Zom8724035,252,upi,none,0,185,32,0.062,0,1,0.38,0,0,0
pay_Zom3418271,252,upi,none,1,102,16,0.135,1,1,1.62,0,0,0
pay_Zom8064499,252,card,rupay,1,440,41,0.068,0,1,3.88,0,0,0
pay_Zom5068431,2059,card,visa,0,12,1,0.054,1,2,4.63,0,0,0
pay_Zom4535586,252,upi,none,0,206,12,0.068,0,1,1.6,0,0,0
pay_Zom4767947,2059,upi,none,0,84,2,0.041,0,1,7.49,0,0,0
pay_Zom1937270,252,netbanking,none,0,88,2,0.018,0,1,7.26,0,0,0
pay_Zom3311922,2059,upi,none,0,87,5,0.0,0,1,0.54,0,0,0
pay_Zom2966890,252,upi,none,0,47,1,0.025,0,1,3.92,0,0,0
pay_Zom3400426,252,upi,none,0,47,7,0.172,0,1,1.09,0,0,0
